YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,ALLSKY_KT,PRECTOTCORR,SZA
2019,3,29,0,0.0,25.28,37.45,98.61,0.94,-999.0,0.0,90.0
2019,3,29,1,0.0,24.53,40.12,98.57,0.84,-999.0,0.0,90.0
2019,3,29,2,0.0,23.96,42.76,98.54,0.62,-999.0,0.0,90.0
2019,3,29,3,0.0,23.45,43.93,98.53,0.22,-999.0,0.0,90.0
2019,3,29,4,0.0,22.6,45.46,98.55,0.45,-999.0,0.0,90.0
2019,3,29,5,0.0,21.44,47.39,98.58,0.93,-999.0,0.0,90.0
2019,3,29,6,90.47,21.91,49.11,98.62,1.21,0.4,0.0,80.54
2019,3,29,7,277.65,24.63,38.7,98.65,1.41,0.54,0.0,67.71
2019,3,29,8,484.9,28.99,30.34,98.67,1.07,0.62,0.0,54.92
2019,3,29,9,685.55,33.51,22.4,98.67,1.7,0.69,0.0,42.88
2019,3,29,10,826.28,35.5,19.86,98.62,2.11,0.72,0.0,32.57
2019,3,29,11,913.78,36.91,18.19,98.54,2.77,0.75,0.0,26.23
2019,3,29,12,907.25,37.88,17.03,98.45,3.7,0.74,0.0,26.86
2019,3,29,13,820.42,38.29,16.41,98.35,4.54,0.73,0.0,34.08
2019,3,29,14,633.3,37.82,16.6,98.27,5.09,0.65,0.0,44.78
2019,3,29,15,386.48,36.44,17.94,98.25,5.21,0.52,0.0,56.99
2019,3,29,16,205.45,34.4,22.76,98.27,3.54,0.44,0.0,69.84
2019,3,29,17,55.17,30.66,33.85,98.31,2.75,0.33,0.0,82.93
2019,3,29,18,0.0,28.12,38.06,98.36,3.02,-999.0,0.0,90.0
2019,3,29,19,0.0,26.83,40.0,98.41,3.06,-999.0,0.0,90.0
2019,3,29,20,0.0,25.77,41.94,98.45,3.1,-999.0,0.0,90.0
2019,3,29,21,0.0,24.82,43.88,98.46,3.12,-999.0,0.0,90.0
2019,3,29,22,0.0,24.01,45.8,98.45,3.05,-999.0,0.0,90.0
2019,3,29,23,0.0,23.32,47.51,98.43,2.92,-999.0,0.0,90.0
2019,3,30,0,0.0,22.87,48.75,98.4,2.7,-999.0,0.0,90.0
2019,3,30,1,0.0,22.6,49.65,98.37,2.43,-999.0,0.0,90.0
2019,3,30,2,0.0,22.42,49.61,98.35,2.11,-999.0,0.0,90.0
2019,3,30,3,0.0,22.47,49.41,98.35,1.68,-999.0,0.0,90.0
2019,3,30,4,0.0,22.55,49.29,98.37,1.17,-999.0,0.0,90.0
2019,3,30,5,0.0,22.84,48.57,98.42,0.82,-999.0,0.0,90.0
2019,3,30,6,85.55,23.36,49.82,98.48,0.89,0.37,0.0,80.23
2019,3,30,7,261.25,25.68,40.73,98.54,1.28,0.5,0.0,67.45
2019,3,30,8,467.38,29.75,32.5,98.57,1.21,0.59,0.0,54.65
2019,3,30,9,690.85,34.86,21.75,98.58,0.97,0.69,0.0,42.58
2019,3,30,10,826.08,36.86,19.3,98.54,0.92,0.72,0.0,32.22
2019,3,30,11,873.12,37.99,18.26,98.47,0.74,0.71,0.0,25.83
2019,3,30,12,868.05,38.68,17.73,98.38,0.55,0.71,0.0,26.52
2019,3,30,13,791.72,38.91,17.63,98.27,0.51,0.7,0.0,33.83
2019,3,30,14,645.17,38.71,17.8,98.18,0.64,0.66,0.0,44.6
2019,3,30,15,451.58,38.08,18.2,98.14,1.2,0.61,0.0,56.85
2019,3,30,16,223.2,36.77,20.03,98.16,1.83,0.47,0.0,69.72
2019,3,30,17,47.55,32.65,34.78,98.2,2.14,0.28,0.0,82.81
2019,3,30,18,0.0,29.51,37.01,98.25,3.0,-999.0,0.0,90.0
2019,3,30,19,0.0,28.44,36.29,98.32,3.29,-999.0,0.0,90.0
2019,3,30,20,0.0,27.52,35.67,98.36,3.4,-999.0,0.02,90.0
2019,3,30,21,0.0,26.48,36.16,98.38,3.36,-999.0,0.42,90.0
2019,3,30,22,0.0,25.48,38.75,98.38,3.22,-999.0,2.05,90.0
2019,3,30,23,0.0,24.67,42.03,98.38,3.03,-999.0,2.91,90.0
2019,3,31,0,0.0,23.81,44.46,98.37,2.89,-999.0,0.23,90.0
2019,3,31,1,0.0,23.04,45.62,98.35,2.73,-999.0,0.0,90.0
2019,3,31,2,0.0,22.2,46.89,98.34,2.63,-999.0,0.0,90.0
2019,3,31,3,0.0,21.35,47.85,98.35,2.65,-999.0,0.0,90.0
2019,3,31,4,0.0,20.55,48.21,98.39,2.92,-999.0,0.0,90.0
2019,3,31,5,0.0,19.7,48.87,98.45,3.28,-999.0,0.0,90.0
2019,3,31,6,90.07,20.99,43.82,98.51,4.63,0.38,0.0,79.93
2019,3,31,7,279.58,23.44,38.37,98.57,3.98,0.53,0.0,67.2
2019,3,31,8,496.4,28.06,28.36,98.6,4.32,0.62,0.0,54.38
2019,3,31,9,687.4,33.13,19.68,98.61,5.77,0.68,0.0,42.27
2019,3,31,10,822.45,35.57,16.58,98.57,5.7,0.71,0.0,31.87
2019,3,31,11,884.9,36.78,13.6,98.49,6.08,0.72,0.0,25.44
2019,3,31,12,890.35,37.38,9.82,98.42,6.76,0.73,0.0,26.17
2019,3,31,13,822.2,37.41,6.61,98.33,7.24,0.72,0.0,33.59
2019,3,31,14,689.2,36.83,5.5,98.25,7.21,0.71,0.0,44.42
2019,3,31,15,501.45,35.82,5.65,98.21,6.93,0.67,0.0,56.7
2019,3,31,16,280.12,34.16,6.93,98.21,5.9,0.59,0.0,69.6
2019,3,31,17,73.15,29.02,14.84,98.26,3.82,0.42,0.0,82.69
2019,3,31,18,0.0,24.83,20.0,98.32,3.99,-999.0,0.0,90.0
2019,3,31,19,0.0,23.35,22.2,98.38,3.91,-999.0,0.0,90.0
2019,3,31,20,0.0,22.17,24.39,98.42,3.88,-999.0,0.0,90.0
2019,3,31,21,0.0,21.31,25.72,98.47,3.89,-999.0,0.0,90.0
2019,3,31,22,0.0,20.5,27.49,98.47,3.88,-999.0,0.0,90.0
2019,3,31,23,0.0,19.61,29.8,98.47,3.81,-999.0,0.0,90.0
2019,4,1,0,0.0,18.88,31.54,98.45,3.91,-999.0,0.0,90.0
2019,4,1,1,0.0,18.15,33.38,98.41,3.91,-999.0,0.0,90.0
2019,4,1,2,0.0,17.29,35.94,98.35,3.64,-999.0,0.0,90.0
2019,4,1,3,0.0,16.51,38.59,98.32,3.43,-999.0,0.0,90.0
2019,4,1,4,0.0,15.95,40.35,98.35,3.39,-999.0,0.0,90.0
2019,4,1,5,0.0,15.57,41.73,98.42,3.4,-999.0,0.0,90.0
2019,4,1,6,123.15,18.35,34.49,98.49,4.55,0.5,0.0,79.62
2019,4,1,7,344.65,21.81,28.04,98.56,4.54,0.65,0.0,66.94
2019,4,1,8,573.28,26.87,21.56,98.62,4.28,0.72,0.0,54.11
2019,4,1,9,764.95,32.27,13.23,98.66,7.08,0.75,0.0,41.97
2019,4,1,10,901.45,34.09,11.8,98.64,6.78,0.78,0.0,31.51
2019,4,1,11,970.15,35.31,10.88,98.58,6.29,0.79,0.0,25.05
2019,4,1,12,964.35,36.15,10.11,98.47,5.96,0.79,0.0,25.83
2019,4,1,13,886.17,36.48,9.56,98.35,5.76,0.78,0.0,33.34
2019,4,1,14,738.17,36.19,9.23,98.27,5.9,0.76,0.0,44.25
2019,4,1,15,538.1,35.32,9.17,98.27,6.49,0.72,0.0,56.57
2019,4,1,16,305.45,33.78,9.89,98.29,5.92,0.64,0.0,69.47
2019,4,1,17,80.78,28.74,18.93,98.36,3.42,0.46,0.0,82.56
2019,4,1,18,0.0,24.54,25.83,98.43,3.59,-999.0,0.0,90.0
2019,4,1,19,0.0,23.18,28.88,98.5,3.34,-999.0,0.0,90.0
2019,4,1,20,0.0,22.33,30.72,98.55,2.97,-999.0,0.0,90.0
2019,4,1,21,0.0,21.9,30.95,98.59,2.66,-999.0,0.0,90.0
2019,4,1,22,0.0,20.97,32.27,98.64,2.66,-999.0,0.0,90.0
2019,4,1,23,0.0,20.26,33.26,98.66,2.59,-999.0,0.0,90.0
2019,4,2,0,0.0,20.28,32.34,98.62,2.23,-999.0,0.0,90.0
2019,4,2,1,0.0,20.59,30.15,98.56,1.71,-999.0,0.0,90.0
2019,4,2,2,0.0,20.79,28.8,98.49,1.12,-999.0,0.0,90.0
2019,4,2,3,0.0,21.25,27.12,98.47,0.65,-999.0,0.0,90.0
2019,4,2,4,0.0,20.81,28.07,98.5,0.54,-999.0,0.0,90.0
2019,4,2,5,0.0,20.1,28.54,98.59,0.82,-999.0,0.0,90.0
2019,4,2,6,122.97,20.61,32.75,98.68,0.95,0.49,0.0,79.3
2019,4,2,7,337.88,23.26,24.01,98.77,1.2,0.63,0.0,66.69
2019,4,2,8,568.78,27.33,19.77,98.81,1.35,0.71,0.0,53.84
2019,4,2,9,753.5,32.77,13.33,98.82,1.67,0.74,0.0,41.67
2019,4,2,10,888.6,35.02,11.27,98.79,2.84,0.76,0.0,31.17
2019,4,2,11,935.47,36.33,10.02,98.74,3.93,0.76,0.0,24.67
2019,4,2,12,926.72,37.12,9.19,98.66,4.68,0.75,0.0,25.5
2019,4,2,13,836.6,37.37,8.8,98.53,4.61,0.73,0.0,33.1
2019,4,2,14,714.8,37.1,8.77,98.42,4.36,0.73,0.0,44.07
2019,4,2,15,517.62,36.36,8.92,98.35,4.15,0.69,0.0,56.43
2019,4,2,16,291.02,34.87,10.25,98.34,3.46,0.61,0.0,69.35
2019,4,2,17,78.07,29.65,24.3,98.37,2.58,0.44,0.0,82.44
2019,4,2,18,0.0,26.38,26.08,98.43,2.96,-999.0,0.0,90.0
2019,4,2,19,0.0,26.04,25.69,98.46,2.67,-999.0,0.0,90.0
2019,4,2,20,0.0,26.05,24.83,98.46,2.29,-999.0,0.0,90.0
2019,4,2,21,0.0,24.65,27.15,98.48,2.54,-999.0,0.0,90.0
2019,4,2,22,0.0,22.46,30.23,98.5,3.11,-999.0,0.0,90.0
2019,4,2,23,0.0,20.84,31.59,98.48,3.33,-999.0,0.0,90.0
2019,4,3,0,0.0,19.76,32.93,98.44,3.32,-999.0,0.0,90.0
2019,4,3,1,0.0,18.91,34.27,98.39,3.2,-999.0,0.0,90.0
2019,4,3,2,0.0,18.45,34.89,98.35,2.91,-999.0,0.0,90.0
2019,4,3,3,0.0,18.7,33.54,98.32,2.47,-999.0,0.0,90.0
2019,4,3,4,0.0,18.77,32.59,98.33,2.23,-999.0,0.0,90.0
2019,4,3,5,0.0,18.45,32.45,98.38,2.17,-999.0,0.0,90.0
2019,4,3,6,122.22,20.22,35.06,98.45,1.88,0.47,0.0,78.98
2019,4,3,7,334.6,23.82,20.76,98.53,2.14,0.62,0.0,66.44
2019,4,3,8,558.15,28.03,16.9,98.6,1.83,0.69,0.0,53.57
2019,4,3,9,748.15,33.68,10.65,98.64,3.19,0.73,0.0,41.37
2019,4,3,10,878.72,35.58,10.13,98.64,3.84,0.75,0.0,30.82
2019,4,3,11,941.58,36.87,10.09,98.58,4.27,0.76,0.0,24.28
2019,4,3,12,934.28,37.95,10.17,98.49,4.36,0.76,0.0,25.16
2019,4,3,13,854.67,38.52,10.45,98.39,4.11,0.75,0.0,32.86
2019,4,3,14,707.22,38.54,10.89,98.32,3.78,0.72,0.0,43.9
2019,4,3,15,510.48,37.99,11.53,98.27,3.52,0.68,0.0,56.29
2019,4,3,16,281.58,36.64,13.45,98.27,2.78,0.58,0.0,69.23
2019,4,3,17,71.7,32.75,25.94,98.3,1.76,0.39,0.0,82.31
2019,4,3,18,0.0,31.12,22.85,98.35,1.55,-999.0,0.0,90.0
2019,4,3,19,0.0,30.8,22.12,98.42,1.26,-999.0,0.0,90.0
2019,4,3,20,0.0,29.79,23.27,98.5,1.19,-999.0,0.0,90.0
2019,4,3,21,0.0,28.14,25.37,98.55,1.48,-999.0,0.0,90.0
2019,4,3,22,0.0,26.63,28.4,98.59,1.89,-999.0,0.0,90.0
2019,4,3,23,0.0,24.88,32.06,98.59,2.24,-999.0,0.0,90.0
2019,4,4,0,0.0,23.41,35.34,98.58,2.45,-999.0,0.0,90.0
2019,4,4,1,0.0,22.2,38.26,98.57,2.57,-999.0,0.0,90.0
2019,4,4,2,0.0,21.59,39.58,98.56,2.45,-999.0,0.0,90.0
2019,4,4,3,0.0,21.31,39.58,98.55,2.23,-999.0,0.0,90.0
2019,4,4,4,0.0,20.88,39.95,98.58,2.13,-999.0,0.0,90.0
2019,4,4,5,3.95,20.5,40.13,98.63,2.0,0.26,0.0,89.36
2019,4,4,6,109.97,22.3,38.07,98.68,1.71,0.44,0.0,79.32
2019,4,4,7,314.25,25.24,27.7,98.73,1.71,0.57,0.0,66.19
2019,4,4,8,532.5,29.3,21.8,98.75,1.66,0.66,0.0,53.31
2019,4,4,9,721.9,34.27,15.6,98.74,1.87,0.7,0.0,41.08
2019,4,4,10,858.85,36.62,13.57,98.71,1.51,0.73,0.0,30.48
2019,4,4,11,918.05,38.28,12.18,98.62,2.11,0.74,0.0,23.9
2019,4,4,12,909.17,39.37,11.34,98.51,2.56,0.74,0.0,24.83
2019,4,4,13,828.47,39.82,10.97,98.39,2.98,0.72,0.0,32.63
2019,4,4,14,683.42,39.79,10.96,98.29,3.38,0.7,0.0,43.73
2019,4,4,15,488.95,39.23,11.44,98.23,3.57,0.65,0.0,56.16
2019,4,4,16,269.05,37.95,12.87,98.22,3.2,0.55,0.0,69.11
2019,4,4,17,71.97,33.53,25.24,98.24,2.16,0.39,0.0,82.18
2019,4,4,18,0.0,31.05,26.23,98.28,2.38,-999.0,0.0,90.0
2019,4,4,19,0.0,30.06,27.23,98.35,2.39,-999.0,0.0,90.0
2019,4,4,20,0.0,29.07,28.56,98.4,2.38,-999.0,0.0,90.0
2019,4,4,21,0.0,28.12,30.06,98.42,2.32,-999.0,0.0,90.0
2019,4,4,22,0.0,27.14,31.79,98.42,2.29,-999.0,0.0,90.0
2019,4,4,23,0.0,26.14,33.99,98.41,2.32,-999.0,0.0,90.0
2019,4,5,0,0.0,25.28,36.05,98.39,2.31,-999.0,0.0,90.0
2019,4,5,1,0.0,24.57,37.71,98.36,2.29,-999.0,0.0,90.0
2019,4,5,2,0.0,23.98,38.84,98.34,2.24,-999.0,0.0,90.0
2019,4,5,3,0.0,23.42,39.69,98.33,2.2,-999.0,0.0,90.0
2019,4,5,4,0.0,22.78,40.47,98.35,2.25,-999.0,0.0,90.0
2019,4,5,5,3.8,22.21,40.86,98.41,2.28,0.22,0.0,89.28
2019,4,5,6,109.32,24.11,36.98,98.49,2.08,0.42,0.0,79.07
2019,4,5,7,295.12,26.88,28.03,98.57,2.23,0.53,0.0,65.95
2019,4,5,8,503.15,30.78,22.45,98.63,1.93,0.62,0.0,53.05
2019,4,5,9,683.4,35.36,17.23,98.65,1.42,0.66,0.0,40.79
2019,4,5,10,811.4,37.63,15.14,98.61,1.05,0.69,0.0,30.14
2019,4,5,11,919.03,39.1,13.79,98.52,0.58,0.74,0.0,23.52
2019,4,5,12,908.88,40.16,12.76,98.4,0.26,0.73,0.0,24.5
2019,4,5,13,825.47,40.89,11.96,98.27,1.33,0.72,0.0,32.4
2019,4,5,14,677.83,41.08,11.6,98.16,2.31,0.69,0.0,43.57
2019,4,5,15,461.05,40.68,11.78,98.11,3.04,0.61,0.0,56.03
2019,4,5,16,247.68,39.4,12.97,98.11,3.2,0.51,0.0,69.0
2019,4,5,17,66.32,34.98,23.51,98.14,2.34,0.35,0.0,82.06
2019,4,5,18,0.0,31.84,26.78,98.2,2.75,-999.0,0.0,90.0
2019,4,5,19,0.0,30.57,28.67,98.28,2.86,-999.0,0.0,90.0
2019,4,5,20,0.0,29.27,30.95,98.34,3.02,-999.0,0.0,90.0
2019,4,5,21,0.0,28.1,33.3,98.39,3.17,-999.0,0.0,90.0
2019,4,5,22,0.0,27.14,35.93,98.41,3.2,-999.0,0.0,90.0
2019,4,5,23,0.0,26.4,38.62,98.43,3.25,-999.0,0.0,90.0
2019,4,6,0,0.0,25.78,41.24,98.42,3.24,-999.0,0.0,90.0
2019,4,6,1,0.0,25.2,43.5,98.39,3.15,-999.0,0.0,90.0
2019,4,6,2,0.0,24.75,45.23,98.37,2.76,-999.0,0.0,90.0
2019,4,6,3,0.0,24.52,46.15,98.36,2.24,-999.0,0.0,90.0
2019,4,6,4,0.0,25.12,44.55,98.4,1.44,-999.0,0.0,90.0
2019,4,6,5,4.3,25.58,43.36,98.44,0.79,0.23,0.0,89.19
2019,4,6,6,101.1,26.37,43.19,98.5,0.75,0.38,0.0,78.83
2019,4,6,7,277.65,28.21,37.82,98.56,1.37,0.5,0.0,65.7
2019,4,6,8,492.23,32.3,28.83,98.61,1.7,0.6,0.0,52.79
2019,4,6,9,680.08,36.87,18.78,98.62,2.81,0.66,0.0,40.5
2019,4,6,10,868.2,38.83,15.97,98.56,3.18,0.74,0.0,29.8
2019,4,6,11,897.83,40.04,14.47,98.47,3.32,0.72,0.0,23.14
2019,4,6,12,891.45,40.89,13.47,98.36,3.47,0.72,0.0,24.17
2019,4,6,13,810.72,41.32,12.83,98.23,3.72,0.7,0.0,32.17
2019,4,6,14,666.97,41.14,12.62,98.12,3.8,0.68,0.0,43.4
2019,4,6,15,470.48,40.55,12.62,98.03,3.87,0.62,0.0,55.9
2019,4,6,16,251.77,39.35,13.23,97.98,3.58,0.51,0.0,68.88
2019,4,6,17,67.72,35.09,22.3,97.95,2.27,0.35,0.0,81.93
2019,4,6,18,0.0,32.28,24.64,97.96,2.5,-999.0,0.0,90.0
2019,4,6,19,0.0,31.1,25.7,98.0,2.48,-999.0,0.0,90.0
2019,4,6,20,0.0,30.3,26.48,98.05,2.26,-999.0,0.0,90.0
2019,4,6,21,0.0,29.82,26.93,98.08,1.86,-999.0,0.0,90.0
2019,4,6,22,0.0,28.95,28.44,98.09,1.75,-999.0,0.0,90.0
2019,4,6,23,0.0,27.14,32.08,98.1,2.24,-999.0,0.0,90.0
2019,4,7,0,0.0,25.46,35.95,98.09,2.81,-999.0,0.0,90.0
2019,4,7,1,0.0,24.65,38.32,98.07,3.07,-999.0,0.0,90.0
2019,4,7,2,0.0,24.06,40.01,98.05,3.06,-999.0,0.0,90.0
2019,4,7,3,0.0,23.46,41.1,98.06,2.99,-999.0,0.0,90.0
2019,4,7,4,0.0,22.97,41.57,98.1,2.93,-999.0,0.0,90.0
2019,4,7,5,4.88,22.61,41.67,98.17,2.92,0.23,0.0,89.11
2019,4,7,6,99.15,24.87,35.95,98.24,3.91,0.37,0.0,78.6
2019,4,7,7,263.62,27.59,30.26,98.32,4.12,0.47,0.0,65.46
2019,4,7,8,455.05,31.69,23.01,98.38,4.26,0.55,0.0,52.53
2019,4,7,9,581.95,35.6,17.66,98.4,4.27,0.56,0.0,40.22
2019,4,7,10,718.4,37.76,15.26,98.37,3.79,0.61,0.0,29.47
2019,4,7,11,767.38,38.65,14.28,98.29,3.15,0.61,0.0,22.76
2019,4,7,12,766.22,39.03,13.84,98.2,2.35,0.62,0.0,23.85
2019,4,7,13,682.1,38.91,13.87,98.1,1.55,0.59,0.0,31.95
2019,4,7,14,552.72,38.28,14.37,98.05,1.15,0.56,0.0,43.24
2019,4,7,15,383.75,37.6,15.0,98.02,1.4,0.5,0.0,55.77
2019,4,7,16,212.73,36.7,16.91,98.02,1.55,0.43,0.0,68.77
2019,4,7,17,55.88,33.72,25.46,98.04,1.68,0.29,0.0,81.8
2019,4,7,18,0.0,31.25,25.94,98.06,2.18,-999.0,0.0,90.0
2019,4,7,19,0.0,29.98,27.43,98.12,2.39,-999.0,0.0,90.0
2019,4,7,20,0.0,29.19,28.38,98.18,2.36,-999.0,0.0,90.0
2019,4,7,21,0.0,29.05,28.35,98.22,2.06,-999.0,0.0,90.0
2019,4,7,22,0.0,29.09,28.06,98.25,1.68,-999.0,0.0,90.0
2019,4,7,23,0.0,28.8,28.02,98.25,1.41,-999.0,0.0,90.0
2019,4,8,0,0.0,28.19,29.27,98.24,1.32,-999.0,9.86,90.0
2019,4,8,1,0.0,27.42,31.51,98.23,1.35,-999.0,9.86,90.0
2019,4,8,2,0.0,26.22,34.82,98.22,1.58,-999.0,9.86,90.0
2019,4,8,3,0.0,24.78,38.94,98.23,1.94,-999.0,0.0,90.0
2019,4,8,4,0.0,23.41,42.62,98.28,2.21,-999.0,0.0,90.0
2019,4,8,5,5.12,22.27,46.36,98.38,2.44,0.22,0.0,89.02
2019,4,8,6,98.93,24.11,44.23,98.47,2.42,0.36,0.0,78.36
2019,4,8,7,257.08,26.87,35.0,98.53,3.47,0.45,0.0,65.22
2019,4,8,8,460.25,31.18,24.52,98.57,3.12,0.55,0.0,52.28
2019,4,8,9,701.9,33.89,18.23,98.56,2.75,0.67,0.0,39.94
2019,4,8,10,835.55,35.5,15.9,98.52,1.96,0.7,0.0,29.13
2019,4,8,11,836.97,36.59,14.45,98.43,1.41,0.67,0.0,22.38
2019,4,8,12,876.15,37.31,13.56,98.32,1.23,0.7,0.0,23.53
2019,4,8,13,788.85,37.59,13.12,98.2,1.36,0.68,0.0,31.73
2019,4,8,14,653.65,37.44,13.05,98.1,1.7,0.66,0.0,43.09
2019,4,8,15,460.48,36.81,13.34,98.05,2.17,0.6,0.0,55.64
2019,4,8,16,248.38,35.65,14.24,98.03,2.63,0.5,0.0,68.65
2019,4,8,17,67.03,32.17,23.72,98.06,2.1,0.34,0.0,81.67
2019,4,8,18,0.0,28.77,27.99,98.12,2.79,-999.0,0.0,90.0
2019,4,8,19,0.0,27.63,28.96,98.2,3.16,-999.0,0.0,90.0
2019,4,8,20,0.0,26.74,31.29,98.26,3.25,-999.0,0.0,90.0
2019,4,8,21,0.0,25.72,34.67,98.3,3.16,-999.0,0.0,90.0
2019,4,8,22,0.0,24.72,37.5,98.32,3.02,-999.0,0.0,90.0
2019,4,8,23,0.0,23.81,39.4,98.32,2.9,-999.0,0.0,90.0
2019,4,9,0,0.0,23.07,41.08,98.31,2.8,-999.0,1.3,90.0
2019,4,9,1,0.0,22.45,43.86,98.3,2.69,-999.0,1.3,90.0
2019,4,9,2,0.0,21.97,45.93,98.29,2.57,-999.0,1.3,90.0
2019,4,9,3,0.0,21.63,46.83,98.29,2.44,-999.0,0.0,90.0
2019,4,9,4,0.0,21.41,46.31,98.32,2.29,-999.0,0.0,90.0
2019,4,9,5,6.2,21.28,45.83,98.35,2.13,0.24,0.0,88.92
2019,4,9,6,115.57,23.5,42.17,98.4,1.83,0.41,0.0,78.12
2019,4,9,7,303.95,26.26,33.63,98.44,1.93,0.53,0.0,64.99
2019,4,9,8,513.47,31.16,23.49,98.47,1.68,0.62,0.0,52.03
2019,4,9,9,712.53,34.94,17.18,98.46,1.15,0.68,0.0,39.66
2019,4,9,10,862.62,37.03,14.73,98.41,0.35,0.73,0.0,28.81
2019,4,9,11,911.92,38.54,13.1,98.32,0.59,0.73,0.0,22.01
2019,4,9,12,902.0,39.52,11.96,98.23,1.66,0.72,0.0,23.21
2019,4,9,13,817.12,39.89,11.38,98.13,2.62,0.71,0.0,31.51
2019,4,9,14,673.8,39.67,11.2,98.06,3.3,0.68,0.0,42.93
2019,4,9,15,481.17,38.92,11.32,98.03,3.84,0.63,0.0,55.51
2019,4,9,16,260.77,37.58,11.88,98.04,3.99,0.53,0.0,68.54
2019,4,9,17,72.18,33.71,18.41,98.06,2.52,0.36,0.0,81.54
2019,4,9,18,0.0,29.66,23.36,98.12,2.87,-999.0,0.0,90.0
2019,4,9,19,0.0,28.3,24.55,98.18,2.96,-999.0,0.0,90.0
2019,4,9,20,0.0,27.25,25.64,98.24,3.03,-999.0,0.0,90.0
2019,4,9,21,0.0,26.44,26.77,98.27,3.02,-999.0,0.0,90.0
2019,4,9,22,0.0,25.82,27.86,98.28,2.92,-999.0,0.0,90.0
2019,4,9,23,0.0,25.39,28.73,98.28,2.74,-999.0,0.0,90.0
2019,4,10,0,0.0,25.03,29.3,98.28,2.63,-999.0,0.0,90.0
2019,4,10,1,0.0,24.56,29.97,98.25,2.66,-999.0,0.0,90.0
2019,4,10,2,0.0,24.17,30.52,98.24,2.61,-999.0,0.0,90.0
2019,4,10,3,0.0,24.05,30.54,98.25,2.38,-999.0,0.0,90.0
2019,4,10,4,0.0,24.24,30.05,98.3,1.98,-999.0,0.0,90.0
2019,4,10,5,6.45,24.47,29.56,98.37,1.51,0.23,0.0,88.82
2019,4,10,6,112.93,25.7,30.11,98.46,1.32,0.4,0.0,77.89
2019,4,10,7,284.45,28.29,23.63,98.53,2.02,0.49,0.0,64.75
2019,4,10,8,495.98,32.49,18.63,98.6,1.47,0.59,0.0,51.79
2019,4,10,9,713.2,36.6,14.78,98.61,0.81,0.68,0.0,39.38
2019,4,10,10,827.83,38.54,13.71,98.56,1.26,0.69,0.0,28.48
2019,4,10,11,899.97,39.85,13.11,98.48,1.57,0.71,0.0,21.64
2019,4,10,12,889.88,40.73,12.81,98.38,2.27,0.71,0.0,22.9
2019,4,10,13,806.83,41.07,12.81,98.31,3.02,0.7,0.0,31.3
2019,4,10,14,661.7,40.76,13.2,98.23,3.43,0.66,0.0,42.78
2019,4,10,15,468.85,39.99,13.78,98.18,3.64,0.61,0.0,55.39
2019,4,10,16,251.3,38.72,14.8,98.18,3.63,0.5,0.0,68.42
2019,4,10,17,69.78,35.38,20.62,98.21,2.28,0.34,0.0,81.41
2019,4,10,18,0.0,32.11,25.02,98.26,2.41,-999.0,0.0,90.0
2019,4,10,19,0.0,30.97,26.47,98.33,2.45,-999.0,0.0,90.0
2019,4,10,20,0.0,29.73,28.62,98.38,2.66,-999.0,0.0,90.0
2019,4,10,21,0.0,28.66,30.97,98.41,2.85,-999.0,0.0,90.0
2019,4,10,22,0.0,27.72,33.56,98.43,2.92,-999.0,0.0,90.0
2019,4,10,23,0.0,26.91,36.16,98.44,2.91,-999.0,0.0,90.0
2019,4,11,0,0.0,26.13,38.74,98.43,2.83,-999.0,0.0,90.0
2019,4,11,1,0.0,25.39,41.0,98.41,2.77,-999.0,0.0,90.0
2019,4,11,2,0.0,24.7,42.9,98.38,2.7,-999.0,0.0,90.0
2019,4,11,3,0.0,24.07,44.55,98.36,2.65,-999.0,0.0,90.0
2019,4,11,4,0.0,23.48,46.22,98.38,2.57,-999.0,0.0,90.0
2019,4,11,5,7.28,23.06,47.43,98.44,2.41,0.24,0.0,88.72
2019,4,11,6,119.93,25.6,40.76,98.49,2.56,0.41,0.0,77.66
2019,4,11,7,299.8,28.36,34.76,98.55,1.92,0.51,0.0,64.52
2019,4,11,8,503.98,33.69,23.9,98.6,1.82,0.6,0.0,51.54
2019,4,11,9,712.4,37.5,17.58,98.6,2.47,0.68,0.0,39.11
2019,4,11,10,854.47,39.3,15.37,98.54,3.3,0.72,0.0,28.16
2019,4,11,11,898.6,40.5,14.03,98.45,4.11,0.71,0.0,21.27
2019,4,11,12,851.55,41.18,13.44,98.33,4.72,0.68,0.0,22.59
2019,4,11,13,794.7,41.38,13.34,98.21,5.01,0.68,0.0,31.09
2019,4,11,14,649.12,41.03,13.64,98.12,4.99,0.65,0.0,42.63
2019,4,11,15,423.98,40.3,14.11,98.07,4.85,0.55,0.0,55.27
2019,4,11,16,243.52,39.08,14.9,98.07,4.53,0.49,0.0,68.31
2019,4,11,17,69.5,35.93,18.95,98.09,2.71,0.34,0.0,81.28
2019,4,11,18,0.0,32.27,23.34,98.13,2.97,-999.0,0.0,90.0
2019,4,11,19,0.0,31.16,24.01,98.19,3.13,-999.0,0.0,90.0
2019,4,11,20,0.0,30.32,24.44,98.24,3.28,-999.0,0.0,90.0
2019,4,11,21,0.0,29.51,25.19,98.27,3.42,-999.0,0.0,90.0
2019,4,11,22,0.0,28.68,26.31,98.27,3.43,-999.0,0.0,90.0
